cntry,party_id,duplicate,ignore,party_short,party_english,party_name,share,party_id_old,ess_key,party
TR,TR-2-1,TR-4-1,,AKP,,Adalet Kalkinma Partisi,59.2,1462,tr -- akp-adalet ve kalkinma partisi,AKP-Adalet ve Kalkinma Partisi
TR,TR-2-2,,,ANAP,,Anavatan Partisi,2.2,1224,tr -- anap-anavatan partisi,ANAP-Anavatan Partisi
TR,TR-4-2,TR-2-2,,ANAP,,Anavatan Partisi,0.2,1224,tr -- anavatan partisi (anap),Anavatan Partisi (ANAP)
TR,TR-2-3,,,BBP,,Buyuk Birlik Partisi,0.2,1683,tr -- bbp-buyuk birlik partisi,BBP-Buyuk Birlik Partisi
TR,TR-4-3,TR-2-3,,BBP,,Buyuk Birlik Partisi,0.1,1683,tr -- buyuk birlik partisi (bbp),Buyuk Birlik Partisi (BBP)
TR,TR-2-14,,,,Cast blank/invalid ballot,,1.5,1883,tr -- cast blank/invalid ballot,Cast blank/invalid ballot
TR,TR-4-16,,,,Cast invalid vote,,3.4,1137,tr -- cast invalid vote,Cast invalid vote
TR,TR-2-4,,,CHP,,Cumhuriyet Halk Partisi,13.4,1275,tr -- chp-cumhuriyet halk partisi,CHP-Cumhuriyet Halk Partisi
TR,TR-4-4,TR-2-4,,CHP,,Cumhuriyet Halk Partisi,17.8,1275,tr -- cumhuriyet halk partisi (chp),Cumhuriyet Halk Partisi (CHP)
TR,TR-2-5,,,DEHAP-DTH,,,6.6,1111,tr -- dehap-dth,DEHAP-DTH
TR,TR-4-5,,,DP,,Demokrat Parti,2.6,1762,tr -- demokrat parti (dp),Demokrat Parti (DP)
TR,TR-4-7,,,DSP,,Demokratik Sol Parti,0.8,1211,tr -- demokratik sol parti (dsp),Demokratik Sol Parti (DSP)
TR,TR-4-6,,,DTP,,Demokratik Toplum Partisi,4.5,1716,tr -- demokratik toplum partisi (dtp),Demokratik Toplum Partisi (DTP)
TR,TR-2-6,TR-4-7,,DSP,,Demokratik Sol Parti,1.5,1211,tr -- dsp-demokratik sol parti,DSP-Demokratik Sol Parti
TR,TR-2-7,,,DYP,,Dogru Yol Partisi,5.6,1664,tr -- dyp-dogru yol partisi,DYP-Dogru Yol Partisi
TR,TR-2-8,,,GP,,Genc Parti,1.4,1586,tr -- gp-genc parti,GP-Genc Parti
TR,TR-4-9,,,IP,,Isci Partisi,0.3,1139,tr -- isci partisi (ip),Isci Partisi (IP)
TR,TR-2-9,,,MHP,,Milliyetci Hareket Partisi,5.7,1643,tr -- mhp-milliyetci hareket partisi,MHP-Milliyetci Hareket Partisi
TR,TR-4-10,TR-2-9,,MHP,,Milliyetci Hareket Partisi,7.7,1643,tr -- milliyetci hareket partisi (mhp),Milliyetci Hareket Partisi (MHP)
TR,TR-2-10,,,ODP,,Ozgurluk ve Dayanisma Partisi/Ozgurluk Dayanisma Partisi,0.2,1841,tr -- odp- ozgurluk ve dayanisma partisi,ODP- Ozgurluk ve Dayanisma Partisi
TR,TR-4-15,,1,,,Other party or independent candidate,2.1,3072,tr -- other party or independent candidate,Other party or independent candidate
TR,TR-2-13,,1,,Other,,1.3,1043,tr -- other-minor parties,Other-minor parties
TR,TR-4-11,TR-2-10,,ODP,,Ozgurluk ve Dayanisma Partisi/Ozgurluk Dayanisma Partisi,0.4,1841,tr -- ozgurluk dayanisma partisi (odp),Ozgurluk Dayanisma Partisi (ODP)
TR,TR-4-12,,,SP,,Saadet Partisi,1.7,1212,tr -- saadet partisi (sp),Saadet Partisi (SP)
TR,TR-2-12,,,SHP,,Sosyal Demokrat Halkci Parti,0.5,1012,tr -- shp-sosyal demokrat halkci parti,SHP-Sosyal Demokrat Halkci Parti
TR,TR-4-13,TR-2-12,,SHP,,Sosyal Demokrat Halkci Parti,0.2,1012,tr -- sosyal demokrat halkci parti (shp),Sosyal Demokrat Halkci Parti (SHP)
TR,TR-2-11,TR-4-12,,SP,,Saadet Partisi,0.8,1212,tr -- sp-saadet partisi,SP-Saadet Partisi
TR,TR-4-14,,,TKP,,T. Komunist Partisi,0.1,1440,tr -- t. komunist partisi (tkp),T. Komunist Partisi (TKP)
UA,UA-2-31,,1,,,Woman for the Future' All-Ukrainian Political Union,1.2,3073,ua -- 'woman for the future' all-ukrainian political union,Woman for the Future' All-Ukrainian Political Union
UA,UA-4-9,,1,,Against all,,5.2,1709,ua -- against all,Against all
UA,UA-6-1,,,,"All Ukrainian Union ""Fatherland""",,24.6,1627,"ua -- all ukrainian union ""fatherland""","All Ukrainian Union ""Fatherland"""
UA,UA-6-2,,,,"All Ukrainian Union ""Freedom""",,10,1068,"ua -- all ukrainian union ""freedom""","All Ukrainian Union ""Freedom"""
UA,UA-2-16,,1,,All-Ukrainian Labor Party,,0.1,1141,ua -- all-ukrainian labor party,All-Ukrainian Labor Party
UA,UA-2-9,,1,,All-Ukrainian Party 'New Power',,0.1,1165,ua -- all-ukrainian party 'new power',All-Ukrainian Party 'New Power'
UA,UA-3-3,,,,,Bloc 'Our Ukraine'/'People's Self-defense' Yu.Lutsenko,25.6,1674,ua -- bloc 'our ukraine',Bloc 'Our Ukraine'
UA,UA-3-6,,1,,,Bloc of Natalya Vitrenko 'Peoples' opposition',1.5,1435,ua -- bloc of natalya vitrenko 'peoples' opposition',Bloc of Natalya Vitrenko 'Peoples' opposition'
UA,UA-3-2,,,,,Bloc of Yulia Tymoshenko,18.5,1256,ua -- bloc of yulia tymoshenko,Bloc of Yulia Tymoshenko
UA,UA-4-3,,,,Block 'Our Ukraine - People's self-defense',,16,1170,ua -- block 'our ukraine - people's self-defense',Block 'Our Ukraine - People's self-defense'
UA,UA-4-1,,,,Block of Lytvyn,Peoples' bloc of Lytvyn,4.3,1613,ua -- block of lytvyn,Block of Lytvyn
UA,UA-5-2,,,,Block of Yulia Tymoshenko,,32.5,1013,ua -- block of yulia tymoshenko,Block of Yulia Tymoshenko
UA,UA-3-10,,1,PORA-PRP,Civil bloc,,0.5,1280,ua -- civil bloc pora-prp,Civil bloc PORA-PRP
UA,UA-2-1,,,,Communist Party of Ukraine/Communist party of Ukraine,,15.8,1082,ua -- communist party of ukraine,Communist Party of Ukraine
UA,UA-2-12,,1,,,Communist Party of Ukraine (renew),0.9,1952,ua -- communist party of ukraine (renew),Communist Party of Ukraine (renew)
UA,UA-2-8,,1,,Communist Party of Workers and Peasants,,0.6,1279,ua -- communist party of workers and peasants,Communist Party of Workers and Peasants
UA,UA-2-3,,1,,Democratic Party of Ukraine,,0.7,1051,ua -- election bloc of political parties 'democratic party of ukra,Election bloc of Political Parties 'Democratic Party of Ukra
UA,UA-2-14,,,,For One Ukraine!,,9.8,1843,ua -- election bloc of political parties 'for one ukraine!',Election bloc of Political Parties 'For One Ukraine!'
UA,UA-2-10,,,,Juliya Tymoshenko election,,3.6,1844,ua -- election bloc of political parties 'juliya tymoshenko electi,Election bloc of Political Parties 'Juliya Tymoshenko electi
UA,UA-2-5,,,,Nataliya Vitrenko Bloc,,3.9,1046,ua -- election bloc of political parties 'nataliya vitrenko bloc',Election bloc of Political Parties 'Nataliya Vitrenko Bloc'
UA,UA-2-24,,1,,People's Movement of Ukrarine,,1.3,1463,ua -- election bloc of political parties 'people's movement of ukr,Election bloc of Political Parties 'People's Movement of Ukr
UA,UA-2-30,,1,,Ruses bloc,,0.1,1389,ua -- election bloc of political parties 'ruses bloc',Election bloc of Political Parties 'Ruses bloc'
UA,UA-2-20,,1,,Team of Winter Generation,,0.5,1789,ua -- election bloc of political parties 'team of winter generatio,Election bloc of Political Parties 'Team of Winter Generatio
UA,UA-2-15,,1,,Unity,,0.2,1071,ua -- election bloc of political parties 'unity',Election bloc of Political Parties 'Unity'
UA,UA-2-2,,,,Victor Yushchenko Bloc,,41.8,1112,ua -- election bloc of political parties 'victor yushchenko bloc ',Election bloc of Political Parties 'Victor Yushchenko Bloc '
UA,UA-2-26,,1,ZUBR,"For Ukraine, Byel",,0.1,1545,"ua -- election bloc of political parties 'zubr' (for ukraine, byel","Election bloc of Political Parties 'ZUBR' (For Ukraine, Byel"
UA,UA-2-17,,1,,Liberal Party of Ukraine (renew),,0.1,1339,ua -- liberal party of ukraine (renew),Liberal Party of Ukraine (renew)
UA,UA-3-11,,1,NOT,Oppositional bloc 'NOT THIS WAY',,0.2,1174,ua -- oppositional bloc 'not this way',Oppositional bloc 'NOT THIS WAY'
UA,UA-3-12,,1,,Other,,1,1108,ua -- other,other
UA,UA-2-34,,1,,,Other (WRITE DOWN) ___,4.2,1954,ua -- other (write down) ___,Other (WRITE DOWN) ___
UA,UA-2-34,,1,,Other,,4.2,1108,ua -- other (write down) ___,Other (WRITE DOWN) ___
UA,UA-6-6,,1,,Other,,2,1108,ua -- other (write in),Other (Write in)
UA,UA-2-33,,1,,Party 'New Generation of Ukraine',,0.2,1361,ua -- party 'new generation of ukraine',Party 'New Generation of Ukraine'
UA,UA-3-9,,1,,Party 'Veche',,0.8,1380,ua -- party 'veche',Party 'Veche'
UA,UA-5-5,,,,Party of Regions/Party of regions,,47.6,1264,ua -- party of regions,Party of regions
UA,UA-2-11,,1,,Party of Rehabilitation of Invalids of Ukraine,,0.2,1095,ua -- party of rehabilitation of invalids of ukraine,Party of Rehabilitation of Invalids of Ukraine
UA,UA-2-22,,1,,Peasant Party of Ukraine,,0.2,1638,ua -- peasant party of ukraine,Peasant Party of Ukraine
UA,UA-3-7,UA-4-1,1,,Block of Lytvyn,Peoples' bloc of Lytvyn,1.4,1613,ua -- peoples' bloc of lytvyn,Peoples' bloc of Lytvyn
UA,UA-2-32,,1,,Political Party 'Apple',,0.3,1064,ua -- political party 'apple',Political Party 'Apple'
UA,UA-4-6,,1,,Progressive socialist party of Ukraine,,0.7,1028,ua -- progressive socialist party of ukraine,Progressive socialist party of Ukraine
UA,UA-2-29,,1,,Social-democratic Party of Ukraine,,0.9,1253,ua -- social-democratic party of ukraine,Social-democratic Party of Ukraine
UA,UA-2-23,,,,Social-Democratic Party of Ukraine (united),,4.1,1314,ua -- social-democratic party of ukraine (united),Social-Democratic Party of Ukraine (united)
UA,UA-2-13,,,,Socialist Party of Ukraine/Socialist party of Ukraine,,6,1667,ua -- socialist party of ukraine,Socialist Party of Ukraine
UA,UA-2-6,,,,The Green Party of Ukraine,,2.8,1587,ua -- the green party of ukraine,The Green Party of Ukraine
UA,UA-6-4,,,UDAR,,Ukrainian Democratic Alliance for Reform of Vitali Kl,13.1,3074,ua -- udar (ukrainian democratic alliance for reform) of vitali kl,UDAR (Ukrainian Democratic Alliance for Reform) of Vitali Kl
UA,UA-3-8,,1,,,Ukrainian Peoples' bloc of Kostenko and Plyusch,1,1701,ua -- ukrainian peoples' bloc of kostenko and plyusch,Ukrainian Peoples' bloc of Kostenko and Plyusch
UA,UA-2-28,,1,,Ukrainian Political Party 'Christian Movement',,0.2,1120,ua -- ukrainian political party 'christian movement',Ukrainian Political Party 'Christian Movement'
UA,UA-2-27,,1,,Ukrainian Sea Party,,0.1,1679,ua -- ukrainian sea party,Ukrainian Sea Party
