id,id_duplicate,ignore,country,name_short,name,name_english,name_source
203072,,0,CZE,,,National Party,CZ - National Party
203073,,0,CZE,,,Folklore and Society,CZ - Folklore and Society
203074,,0,CZE,,,Independent Democrats,CZ - Independent Democrats
203075,,1,CZE,,,Other,CZ - Other
208001,,0,DNK,,Socialdemokratiet,Social Democrats,DK: Socialdemokratiet - Social Democrats
208002,,0,DNK,,Radikale Venstre,Social Liberals,DK: Radikale Venstre - Social Liberals
208003,,0,DNK,,Konservative Folkeparti,Conservative Peoples Party,DK: Konservative Folkeparti - Conservative Peoples Party
208004,,0,DNK,,Centrum-Demokraterne,Centre Democrats,DK: Centrum-Demokraterne - Centre Democrats
208005,,0,DNK,,Socialistisk Folkeparti,Socialist People Party,DK: Socialistisk Folkeparti - Socialist People Party
208006,,0,DNK,,,Danish People Party,DK: Danish People Party
208007,,0,DNK,,Kristeligt Folkeparti,Christian People Party,DK: Kristeligt Folkeparti - Christian People Party
208008,,0,DNK,,Venstre,Liberals,DK: Venstre - Liberals
208009,,0,DNK,,,Progress Party,DK: Progress Party
208010,,0,DNK,,,Unity List -- Red-Green Alliance,DK: Unity List - Red-Green Alliance
208011,,0,DNK,,Denmarks Retsforbund,Denmarks Justice Party,DK: Denmarks Retsforbund - Denmarks Justice Party
208012,,0,DNK,,De Gronne,The Green Party,DK: De Gronne - The Green Party
208013,,0,DNK,,Det Humnanistiske Parti,Humanist Party,DK: Det Humnanistiske Parti - Humanist Party
208014,,0,DNK,,Internationalen -Socialistisk Arbejderparti,The Socialist Workers Party,DK: Internationalen -Socialistisk Arbejderparti - The Socialist Workers Party
208015,,0,DNK,,Danmarks kommunistiske Parti,Communist Party of Denmark,DK: Danmarks kommunistiske Parti - Communist Party of Denmark
208016,,0,DNK,,Faelles Kurs,Common Course,DK: Faelles Kurs - Common Course
208017,,0,DNK,,Ventresocialisterne,Left Socialists,DK: Ventresocialisterne - Left Socialists
208019,,0,DNK,,Kommunisterne,Workers Communist Party,DK: Kommunisterne - Workers Communist Party
208020,,0,DNK,,Centrum-Demokraterne,Centre-Democratic Party,DK: Centrum-Demokraterne - Centre-Democratic Party
208022,,0,DNK,,Fremdskridtspartiet,,DK: Fremdskridtspartiet
208023,,0,DNK,,,Christian Democrats,DK - Christian Democrats
208024,,0,DNK,,,New Alliance (Liberal Alliance,DK - New Alliance (Liberal Alliance)
208025,,0,DNK,,,Would cast a blank vote,DK - Would cast a blank vote
214001,,0,DOM,PLD,Partido de Liberación Dominicana,,DO: Partido de Liberación Dominicana (PLD)
214002,,0,DOM,PRD,Partido Revolucionario Dominicano,,DO: Partido Revolucionario Dominicano (PRD)
214003,,0,DOM,PRSC,Partido Reformista Social Cristiano,,DO: Partido Reformista Social Cristiano (PRSC)
214004,,0,DOM,PQD,Partido Quisqueyano Demócrata,,DO: Partido Quisqueyano Demócrata (PQD)
214005,,0,DOM,UD,Unidad Democrática,,DO: Unidad Democrática (UD)
214006,,0,DOM,PRI,Partido Revolucionario Independiente,,DO: Partido Revolucionario Independiente (PRI)
214007,,0,DOM,,Nueva Izquierda,,DO: Nueva Izquierda
214008,,0,DOM,PTD,Partido de los Trabajadores Dominicanos,,DO: Partido de los Trabajadores Dominicanos (PTD)
222001,,0,SLV,ARENA,,,SV: ARENA
222002,,0,SLV,FMLN,,,SV: FMLN
222003,,0,SLV,PDC,,,SV: PDC
222004,,0,SLV,CDU,,,SV: CDU
222005,,0,SLV,PCN,,,SV: PCN
222006,,0,SLV,LIDER,,,SV: LIDER
222007,,0,SLV,USC,,,SV: USC
231001,,0,ETH,,,Afar National Democratic Party,ET: Afar National Democratic Party
231003,,0,ETH,,,All Ethiopian Unity Party,ET: All Ethiopian Unity Party
231004,,0,ETH,,,All-Amhara People´s Organization,ET: All-Amhara People´s Organization
231005,,0,ETH,,,Amhara National Democratic Movement,ET: Amhara National Democratic Movement
231007,,0,ETH,,,Benishangul Gumuz People´s Democratic Unity Front,ET: Benishangul Gumuz People´s Democratic Unity Front
231008,,0,ETH,,,Coalition for Unity and Democracy,ET: Coalition for Unity and Democracy
231009,,0,ETH,,,Ethiopian Democratic League,ET: Ethiopian Democratic League
231010,,0,ETH,,,Ethiopian Democratic Unity Party,ET: Ethiopian Democratic Unity Party
231011,,0,ETH,,,Ethiopian People´s Revolutionary Democratic Front,ET: Ethiopian People´s Revolutionary Democratic Front
231012,,0,ETH,,,Ethiopian Social Democratic Federal Party,ET: Ethiopian Social Democratic Federal Party
231013,,0,ETH,,,Gambela People´s Democratic Movement,ET: Gambela People´s Democratic Movement
231014,,0,ETH,,,Hareri National League,ET: Hareri National League
231015,,0,ETH,,,Oromo Federalist Democratic Movement,ET: Oromo Federalist Democratic Movement
231016,,0,ETH,,,Oromo National Congress,ET: Oromo National Congress
231017,,0,ETH,,,Oromo People´s Democratic Organization,ET: Oromo People´s Democratic Organization
231018,,0,ETH,,,Rainbow Ethiopia: Movement for Democracy and Social Justice,ET: Rainbow Ethiopia: Movement for Democracy and Social Justice
231019,,0,ETH,,,Sheko and Mezenger People´s Democratic Unity Organization,ET: Sheko and Mezenger People´s Democratic Unity Organization
231020,,0,ETH,,,Somali People´s Democratic Party,ET: Somali People´s Democratic Party
231021,,0,ETH,,,Southern Ethiopia People´s Democratic Coalition,ET: Southern Ethiopia People´s Democratic Coalition
231022,,0,ETH,,,Southern Ethiopian People´s Democratic Movement,ET: Southern Ethiopian People´s Democratic Movement
231023,,0,ETH,,,Tigrayan People´s Liberation Front,ET: Tigrayan People´s Liberation Front
231024,,0,ETH,,,United Ethiopian Democratic Forces,ET: United Ethiopian Democratic Forces
231025,,0,ETH,,,United Ethiopian Democratic Party-Medhin Party,ET: United Ethiopian Democratic Party-Medhin Party
231027,,0,ETH,,,Oromo Liberation Front,ET: Oromo Liberation Front
233001,,0,EST,ESDTP,,Estonian Social Democratic Labour Party,EE: Estonian Social Democratic Labour Party (ESDTP)
233002,,0,EST,EK,Eesti Keskerakond,Estonian Centre Party,EE: Eesti Keskerakond (EK) - Estonian Centre Party
233003,,0,EST,,Eesti Koonderakond,Estonian Coalition Party,EE: Eesti Koonderakond - Estonian Coalition Party
233004,,0,EST,EKRP,Eesti Kristlik Rahvapartei,Estonian Christian People's Party,EE: Eesti Kristlik Rahvapartei (EKRP) - Estonian Christian PeopleÂ´s Party
233005,,0,EST,EME,Eesti Maarahva Erakond,Estonian Country People's Party,EE: Eesti Maarahva Erakond (EME) - Estonian Country Peopleâ??s Party
233006,,0,EST,,,Estonian Pensioners and Families Party,EE: Estonian Pensioners and Families Party
233007,,0,EST,RP,Eestimaa Ühendatud Rahvapartei,Estonian United People's Party,EE: Eestimaa Ã?hendatud Rahvapartei (EÃ?RP) - Estonian United Peopleâ??s Party
233008,,0,EST,RE,Eesti Reformierakond,Estonian Reform Party,EE: Eesti Reformierakond (RE) - Estonian Reform Party
233009,,0,EST,ESE,Eesti Sinine Erakond,Estonian Blue Party,EE: Eesti Sinine Erakond (ESE) - Estonian Blue Party
233010,,0,EST,I,Isamaaliit,Pro Patria,EE: Isamaaliit (I) - Pro Patria
233011,,0,EST,,,The Rural Union,EE: The Rural Union
233012,,0,EST,M,Moodukad,Moderates,EE: Moodukad (M) - Moderates
233013,,0,EST,PK,Plumeeste Kogu,FarmersUnion,EE: Plumeeste Kogu (PK) - FarmersUnion
233014,,0,EST,VEE,Vene Erakond Eestis,Russian Party in Estonia,EE: Vene Erakond Eestis (VEE) - Russian Party in Estonia
233015,,0,EST,,,Russian Unity Party,EE: Russian Unity Party
233016,,0,EST,,Eesti Demokraatlik Liit,,EE: Eesti Demokraatlik Liit
233017,,0,EST,,Eesti Demokraatlik Toepartei,,EE: Eesti Demokraatlik Toepartei
233018,,0,EST,,Erakond Eesti Kodu,,EE: Erakond Eesti Kodu
233019,,0,EST,EM,Eesti Maaliit,,EE: Eesti Maaliit (EM)
233020,,0,EST,,Eesti Rahva jaegerpartei,,EE: Eesti Rahva jaegerpartei
233021,,0,EST,,Eesti Rahvuslaste Keskliit,,EE: Eesti Rahvuslaste Keskliit
233022,,0,EST,ER,Erakond Eesti Rohelised,,EE: Erakond Â´Eesti RohelisedÂ´ (ER)
233023,,0,EST,,Eesti Rojalistik Partei,,EE: Eesti Rojalistik Partei
233024,,0,EST,,Eesti talurahva Erakond,,EE: Eesti talurahva Erakond
233025,,0,EST,,Metsaerakond,,EE: Metsaerakond
233026,,0,EST,TEE,Tuleviku Eesti Erakond,,EE: Tuleviku Eesti Erakond (TEE)
233027,,0,EST,,,People Party of Republicans and Conservatives,EE: People Party of Republicans and Conservatives
233028,,0,EST,,Arengupartei,,EE: Arengupartei
233029,,0,EST,,,Estonian Peoples Union,EE: Estonian Peoples Union
233030,,0,EST,,,Pro Patria and Res Publica Union,EE: Pro Patria and Res Publica Union
233031,,0,EST,,,Estonian Social Democratic Party,EE: Estonian Social Democratic Party
233032,,0,EST,,,Estonian Christian Democrats,EE: Estonian Christian Democrats
233033,,0,EST,,,Estonian Independence Party,EE: Estonian Independence Party
233034,,0,EST,,,Estonian Left Party,EE: Estonian Left Party
233035,,0,EST,PPL,Eesti Pensionaeride ja Perede Liit,,EE: Eesti Pensionaeride ja Perede Liit (PPL)
233036,,0,EST,,Pollumeeste Kogu,,EE: Pollumeeste Kogu
246001,,0,FIN,SDP,,Social Democratic Party of Finland,FI: Social Democratic Party of Finland - SDP
246002,,0,FIN,KESK,,Centre Party of Finland,"FI: Centre Party of Finland (centre, big, conservative) - KESK"
246003,,0,FIN,KOK,,National Coalition Party,"FI: National Coalition Party (right, big, conservative) - KOK"
246004,,0,FIN,VAS,,Left Alliance,"FI: Left Alliance (left, medium, progressive) - VAS"
246005,,0,FIN,RKP,,Swedish Peoples Party in Finland,FI: Swedish Peoples Party in Finland - RKP
246006,,0,FIN,VIHR,,Green League,"FI: Green League (centre, medium, progressive) - VIHR"
246007,,0,FIN,,,Christian League of Finland,"FI: Christian League of Finland (right, medium, religious)"
246008,,0,FIN,PS,,True Finns,"FI: True Finns (right, small, conservative) - PS"
246009,,0,FIN,,,Reform Group,"FI: Reform Group (centre, small, progressive)"
246010,,0,FIN,,,Rural Party,FI: Rural Party
246011,,0,FIN,,,Pensioners Party,FI: Pensioners Party
246012,,0,FIN,,,Liberal Peoples Party,FI: Liberal Peoples Party
246013,,0,FIN,,,Constitutional Party of the Right,FI: Constitutional Party of the Right
246014,,0,FIN,KD,,Christian Democrats,FI: Christian Democrats - KD
246021,,0,FIN,NUSU,Nuorsuomalainen Puolue,,FI: NUSU (Nuorsuomalainen Puolue)
246022,,0,FIN,KESK,,Center Party,FI: Center party - KESK
246023,,1,FIN,,,Other,FI: Other
246024,,0,FIN,SKL,Suomen Kirstillinen Liitto,,FI: SKL (Suomen Kirstillinen Liitto)
246025,,0,FIN,,Jokin muu ryhmittymä,,FI: Jokin muu ryhmittymä
250001,,0,FRA,,Extre-gauche,Ultra Left,FR: Extre-gauche - Ultra Left
250002,,0,FRA,,Parti Communiste,Communist Party,FR: Parti Communiste - Communist Party
250003,,0,FRA,,Parti Socialiste,Socialist Party,FR: Parti Socialiste - Socialist Party
250004,,0,FRA,UDF,Union pour la Democratie Francaise,Union for the French Democracy,FR: Union pour la Democratie Francaise (UDF) - Union for the French Democracy
250005,,0,FRA,,Democratice Liberale,Liberal Democracy,FR: Democratice Liberale - Liberal Democracy
250006,,0,FRA,,Les Verts,Green Party,FR: Les Verts - Green Party
250007,,0,FRA,,Autres Ecologists,Other ecologist/green parties,FR: Autres Ecologists - Other ecologist/green parties
250008,,0,FRA,,Rassemblement Pour la Republique,Assembly for the Republic,FR: Rassemblement Pour la Republique - Assembly for the Republic
250009,,0,FRA,,Le Front National de Jean-Marie le Pen,National Front of Le Pen,FR: Le Front National de Jean-Marie le Pen - National Front of Le Pen
250010,,0,FRA,,Le Front National de Bruno Megret,National Front of Bruno Megret,FR: Le Front National de Bruno Megret - National Front of Bruno Megret
250011,,0,FRA,MRG,Mouvement des Radiaux de Gauche,Left Radical Movement,FR: Mouvement des Radiaux de Gauche (MRG) - Left Radical Movement
250012,,0,FRA,UDF-CDS,Centre des Democrates Sociaux,,"FR: Centre des Democrates Sociaux (UDF, CDS)"
250013,,0,FRA,,Parti Republicain,,FR: Parti Republicain
250014,,0,FRA,,Front National,,FR: Front National
250016,,0,FRA,RPR,RPR,,FR: RPR
250017,,0,FRA,UDF,UDF,,FR: UDF
250018,,0,FRA,,Mouvement Ecologique,,FR: Mouvement Ecologique
250019,,0,FRA,PT,,"Left Wing Extremist Parties (Revolutionnairy Communist League, Labour Class Combat, Workers Party","FR - Left Wing Extremist Parties (Revolutionnairy Communist League, Labour Class Combat, Workers Party - PT)"
250020,,1,FRA,,,"Other Left Wing Parties (Radical Leftist Party, Republicain's and Citizen's Movement","FR - Other Left Wing Parties (Radical Leftist Party, Republicain's and Citizen's Movement)"
250021,,0,FRA,,,Democratic Movement,FR - Democratic Movement
250022,,0,FRA,,,New Centrist Party,FR - New Centrist Party
250023,,0,FRA,,,"Hunting, Fishing, Nature, and Tradition","FR - Hunting, Fishing, Nature, and Tradition"
250024,,0,FRA,,,Union for a Popular Mouvement,FR - Union for a Popular Mouvement
250025,,0,FRA,,,Movement for France,FR - Movement for France
250026,,0,FRA,FN-MNR,,"Right Wing Extremist Parties (National Front -- FN, National Republicain Movement","FRâ?? Right Wing Extremist Parties (National Front - FN, National Republicain Movement - MNR)"
250027,,0,FRA,,,Empty ballot,FR - Empty ballot
250028,,1,FRA,,,Other,FR - Other
268001,,0,GEO,,Agraruli Partia,Agrarian Party,GE: Agrarian Party (Agraruli Partia)
268002,,0,GEO,,"Bloki ""Agordzineba""",,GE: Bloki '??Agordzineba'??
268003,,0,GEO,,Ertiani Komunisturi Partia,,GE: Ertiani Komunisturi Partia
268004,,0,GEO,,Respublikuri Partia,,GE: Respublikuri Partia
268005,,0,GEO,EDP,Erovnul-Demokratuli Partia,,GE: Erovnul-Demokratuli Partia (EDP)
268006,,0,GEO,,Fraqtsia Saxalxo Erovnul-Demokrati,,GE: Fraqtsia Saxalxo Erovnul-Demokrati
268007,,0,GEO,XXI-XXI,Bloki XXI Saukune,Bloc XXI Century,GE: Bloc XXI Century (Bloki XXI Saukune)
268008,,0,GEO,SP,Socialisturi Partia,,GE: Socialisturi Partia (SP)
268009,,0,GEO,SDP,Social-Demokratiuli Partia,,GE: Social-Demokratiuli Partia (SDP)
268010,,0,GEO,,Sazogadoeba 'Lemi',Society Lemi,GE: Society Lemi (Sazogadoeba '??Lemi'??)
268011,,0,GEO,GRP,Gaerianebuli Respublikuri Partia,,GE: Gaerianebuli Respublikuri Partia (GRP)
268012,,0,GEO,,Mrgvali Magida,Round Table,GE: Round Table (Mrgvali Magida)
268013,,0,GEO,,Saqartvelos Moqalaqeta Kavashiri,,GE: Saqartvelos Moqalaqeta Kavashiri
268014,,0,GEO,,Reformatorta Kavashiri,,GE: Reformatorta Kavashiri
268015,,0,GEO,,Saqartvelos Tradicionalistta Kavashiri,,GE: Saqartvelos Tradicionalistta Kavashiri
268017,,0,GEO,,Erovnuli-Damoukideblobis Partia,,GE: Erovnuli-Damoukideblobis Partia
268018,,0,GEO,,Merab Kostavas Sazogadoeba,,GE: Merab Kostavas Sazogadoeba
268019,,0,GEO,LDP,Liberal-Demokratiuli Erovnuli Parti,,GE: Liberal-Demokratiuli Erovnuli Parti (LDP)
268020,,0,GEO,,Ilia Chavchadzis Sazigadoeba,,GE: Ilia Chavchadzis Sazigadoeba
268021,,0,GEO,,Saqartvelos Gvtis Shvilta Kavshiri,,GE: Saqartvelos Gvtis Shvilta Kavshiri
268022,,0,GEO,,Qristianul-Demokratiuli Kavshiri,,GE: Qristianul-Demokratiuli Kavshiri
268023,,0,GEO,,Saqartvelos Konservatiul (Monarqistuli Partia),,GE: Saqartvelos Konservatiul (Monarqistuli Partia)
268101,,0,GEO,,,United National Movement,GE: United National Movement
268102,,0,GEO,,,New Rightists,GE: New Rightists
268103,,0,GEO,,,Conservative Party,GE: Conservative Party
268104,,0,GEO,,,Entrepreneurship will save the Georgia,GE: Entrepreneurship will save the Georgia
268105,,0,GEO,,,Georgian way,GE: Georgian way
268107,,0,GEO,,,Freedom Party,GE: Freedom Party
268108,,0,GEO,,,Labour Party,GE: Labour Party
268109,,0,GEO,,,National forum,GE: National forum
268110,,0,GEO,,,Christian Democratic Party,GE: Christian Democratic Party
268111,,0,GEO,,,Democratic Movement -- United Georgia,GE: Democratic Movement - United Georgia
268112,,0,GEO,,,United Opposition,GE: United Opposition
268113,,0,GEO,,,National movement,GE: National movement
268114,,0,GEO,,,Industrial Party,GE: Industrial Party
268115,,0,GEO,,,For United Georgia,GE: For United Georgia
268116,,0,GEO,,,People's Party,GE: People's Party
268117,,0,GEO,,,Georgia's way,GE: Georgia's way
268118,,0,GEO,,,National Democratic Party,GE: National Democratic Party
268119,,0,GEO,,Party 'Samartlianoba',Justice,GE: Party 'Samartlianoba' (Justice)
268120,,0,GEO,,,Party of Future,GE: Party of Future
268121,,0,GEO,,Party 'Tavisufleba',party of freedom movement,GE: Party 'Tavisufleba' (party of freedom movement)
268122,,1,GEO,,,Other,GE: Other
276001,,0,DEU,CDU-CSU,Christlich-Demokratische Union/ Christlich-Soziale Union,Christian Democrats,DE: Christlich-Demokratische Union/ Christlich-Soziale Union (CDU/CSU) - Christian Democrats
276002,,0,DEU,SPD,Sozialdemokratische Partei Deutschlands,Social Democrats,DE: Sozialdemokratische Partei Deutschlands (SPD) - Social Democrats
276003,,0,DEU,FDP,Freie Demokratische Partei Deutschlands,Free Democratic Party,DE: Freie Demokratische Partei Deutschlands (FDP) - Free Democratic Party
276004,,0,DEU,,Die Gruenen / Buendnis 90,,DE: Die Gruenen (/Buendnis 90)
276005,,0,DEU,PDS,Partei des demokratischen Sozialismus,,DE: Partei des demokratischen Sozialismus (PDS)
276006,,0,GDR,DSU,Deutsche Soziale Union,,DE: Deutsche Soziale Union (DSU) (linked with CSU)
276007,,0,GDR,,Demokratischer Aufbruch,Democratic Breakthrough,DE: Demokratischer Aufbruch - Democratic Breakthrough
276008,,0,GDR,,Liberal-Demokratische Partei,Liberal-Democratic Party,DE: Liberal-Demokratische Partei - Liberal-Democratic Party
276009,,0,GDR,,Neues Forum,New Forum,DE: Neues Forum - New Forum
276010,,0,GDR,,Demokratie jetzt,Democracy Now,DE: Demokratie jetzt - Democracy Now
276011,,0,DEU,REP,Die Republikaner,,DE: Die Republikaner (REP)
276012,,0,DEU,NPD,Nationaldemokratische Partei Deutschlands,,DE: Nationaldemokratische Partei Deutschlands (NPD)
276013,,0,DEU,DKP,Deutsche Kommunistische Partei,Communist Party of Germany,DE: Deutsche Kommunistische Partei (DKP) - Communist Party of Germany
276014,,0,DEU,,Autofahrerpartei,Car DriversParty,DE: Autofahrerpartei - Car DriversParty
276015,,0,DEU,,Frauenpartei,Women Party,DE: Frauenpartei - Women Party
276016,,0,DEU,,Freie Waehler,Free Voters,DE: Freie Waehler - Free Voters
276017,,0,DEU,,Graue Panther,Grey Panthers,DE: Graue Panther - Grey Panthers
276018,,0,DEU,OEDP,Oekologisch Demokratische Partei,Ecological Democratic Party,DE: Oekologisch Demokratische Partei (OEDP) - Ecological Democratic Party
276019,,0,DEU,PBC,,,DE: PBC
276020,,0,DEU,,Rosa Liste,Pink List,DE: Rosa Liste - Pink List
276021,,0,DEU,DVU,Deutsche Volksunion,,DE: Deutsche Volksunion (DVU)
276022,,0,DEU,FAP,Freie Arbeiter Partei,,DE: Freie Arbeiter Partei (FAP)
276023,,0,DEU,,,Extreme Parties,DE: Extreme Parties
276024,,0,DEU,,,Rightist Parties,DE: Rightist Parties
276025,,1,DEU,,,unknown,DE: unknown
276026,,0,DEU,Rep-NPD-DVU,"Republikaner, NPD oder DVU",,"DE: Republikaner, NPD oder DVU"
276027,,0,DEU,NPD,,German National Party,DE - German National Party - NPD
276028,,0,DEU,DVU,,German People's Party,DE - German People's Party - DVU
276029,,1,DEU,,,Other,DE - Other
276030,,0,DEU,,Buendnis 90/Die Gruenen,Alliance 90/The Greens,DE: Alliance 90/The Greens (Buendnis 90/Die Gruenen)
276031,,0,DEU,,Tierschutzpartei,,DE: Tierschutzpartei
276032,,0,DEU,Pi,PIRATEN,,DE: PIRATEN
276033,,0,DEU,AfD,Alternative fuer Deutschland,,DE: AfD/Alternative fuer Deutschland
288001,,0,GHA,AA,,Action Alliance,GH: Action Alliance (AA)
288002,,0,GHA,ACN,,Action Congress  of Nigeria,GH: Action Congress  of Nigeria (ACN)
288003,,0,GHA,ADC,,African Democratic Congress,GH: African Democratic Congress (ADC)
288004,,0,GHA,ANPP,,All Nigeria People's Party,GH: All Nigeria People's Party (ANPP)
288005,,0,GHA,APGA,,All Progressive Grand Alliance,GH: All Progressive Grand Alliance (APGA)
288006,,0,GHA,,,Congress for Progressive Change,GH: Congress for Progressive Change
288007,,0,GHA,DPA,,Democratic People's Alliance,GH: Democratic People's Alliance (DPA)
288008,,0,GHA,DPD,,Democratic People's Party,GH: Democratic People's Party (DPD)
288009,,0,GHA,FRESH-FDP,,FRESH Democratic Party,GH: FRESH Democratic Party  (FDP)
288010,,0,GHA,,,Kowa Party,GH: Kowa Party
288011,,0,GHA,LP,,Labour Party,GH: Labour Party (LP)
288012,,0,GHA,MDJ,,Movement for Democracy and Justice,GH: Movement for Democracy and Justice (MDJ)
288013,,0,GHA,NCP,,National Conscience Party,GH: National Conscience Party (NCP)
288014,,0,GHA,NDP,,National Democratic Party,GH: National Democratic Party (NDP)
288015,,0,GHA,NMDP,,National Majority Democratic Party,GH: National Majority Democratic Party (NMDP)
288016,,0,GHA,PDP,,People's Democratic Party,GH: People's Democratic Party (PDP)
288017,,0,GHA,PPP,,People's Progressive Party,GH: People's Progressive Party (PPP)
288018,,0,GHA,PAC,,Progressive Action Congress,GH: Progressive Action Congress (PAC)
288019,,0,GHA,PPA,,Progressive People's Alliance,GH: Progressive People's Alliance (PPA)
288020,,0,GHA,ZANU-PF,,Zimbabwe African National Union-Patriotic Front,GH: Zimbabwe African National Union-Patriotic Front (ZANU-PF)
288021,,0,GHA,MDC-T,,Movement for Democratic Change- Tsvangirai,GH: Movement for Democratic Change- Tsvangirai (MDC-T)
288022,,0,GHA,MDC-M,,Movement for Democratic Change- Mutambara,GH: Movement for Democratic Change- Mutambara (MDC-M)
288023,,0,GHA,ZAPU,,Zimbabwe African People's Union (revived),GH: Zimbabwe African People's Union- ZAPU (revived)
288024,,0,GHA,ZAPU-FD,,Zimbabwe African People's Union- Federal Party,GH: Zimbabwe African People's Union- Federal Party (ZAPU-FD)
288025,,0,GHA,,,Mavambo-Khusile-Dawn,GH: Mavambo-Khusile-Dawn
288026,,0,GHA,NDC,,National Democratic Congress,GH: National Democratic Congress (NDC)
288027,,0,GHA,NPP,,New Patriotic Party,GH: New Patriotic Party (NPP)
288028,,0,GHA,CPP,,Convention People's Party,GH: Convention People's Party (CPP)
288029,,0,GHA,DPP,,Democratic People's Party,GH: Democratic People's Party (DPP)
288030,,0,GHA,RPD,,Reformed Patriotic Democrats,GH: Reformed Patriotic Democrats (RPD)
288031,,0,GHA,GCPP,,Great Consolidated Popular Party,GH: Great Consolidated Popular Party (GCPP)
288032,,0,GHA,PNC,,Peoples National Convention,GH: Peoples National Convention (PNC)
300001,,0,GRC,PASOK,,Panhellenic Socialist Movement,GR: PASOK - Panhellenic Socialist Movement
300002,,0,GRC,ND,Nea Demokratia,New Democracy (conservative),GR: Nea Demokratia (ND) - New Democracy (conservative)
300003,,0,GRC,KKE,,Communist Party of Greece,GR: KKE - Communist Party of Greece
300004,,0,GRC,SYN,,"Coalition of the Left, of Movements and Ecology","GR: SYN - Coalition of the Left, of Movements and Ecology"
300005,,0,GRC,DIKKI,,Democratic Socialists,GR: DIKKI - Democratic Socialists
300006,,0,GRC,,,Right Wing,GR: Right Wing
300007,,0,GRC,SYRIZA,,Coalition of the Radical Left,GR - Coalition of the Radical Left - SYRIZA
300008,,0,GRC,LAOS,,Popular Orhtodox Rally,GR - Popular Orhtodox Rally - LAOS
300009,,1,GRC,,,Other,GR - Other
320001,,0,GTM,GANA,GANA,,GT: GANA
320002,,0,GTM,UNE,UNE,,GT: UNE
320003,,0,GTM,PAN,PAN,,GT: PAN
320004,,0,GTM,FRG,FRG,,GT: FRG
344001,,0,HKG,ADPL,ADPL,,HK: ADPL
344002,,0,HKG,,,Civil Force,HK: Civil Force
344003,,0,HKG,,,Civic Party,HK: Civic Party
344004,,0,HKG,DAB,DAB,,HK: DAB
344005,,0,HKG,,,Democratic,HK: Democratic
344006,,0,HKG,,,League of Social Democrats,HK: League of Social Democrats
344007,,0,HKG,,,Economic Synergy,HK: Economic Synergy
344008,,0,HKG,FLU,FLU,,HK: FLU
344009,,0,HKG,FTU,FTU,,HK: FTU
344010,,0,HKG,,,Independent Democrats,HK: Independent Democrats
344011,,0,HKG,KWND,KWND,,HK: KWND
344012,,0,HKG,,,Labour,HK: Labour
344013,,0,HKG,,,Liberal,HK: Liberal
344014,,0,HKG,LSD,LSD,,HK: LSD
344015,,0,HKG,,,Neo Democrats,HK: Neo Democrats
344016,,0,HKG,,,New Century Forum,HK: New Century Forum
344017,,0,HKG,,,New People's Party,HK: New People's Party
344018,,0,HKG,NWSC,NWSC,,HK: NWSC
344019,,0,HKG,,,People Power,HK: People Power
344020,,0,HKG,,,Pro-Beijing Camp,HK: Pro-Beijing Camp
344021,,0,HKG,PTU,PTU,,HK: PTU
344022,,0,HKG,,,Third Force,HK: Third Force
348001,,0,HUN,MDF,Magyar Demokrata Forum,Hungarian Democratic Forum,HU: Magyar Demokrata Forum (MDF) - Hungarian Democratic Forum
348002,,0,HUN,SZDSZ,Aliance of Free Democrats,Szabad Demokratak Szovetsege,HU: Szabad Demokratak Szovetsege (SZDSZ) - Aliance of Free Democrats
348003,,0,HUN,FKGP,Fuggetlen Kisgazda Part,Independent Smallholders Party,HU: Fuggetlen Kisgazda Part (FKGP) - Independent Smallholders Party
348004,,0,HUN,FIDESZ,Magyar Polgari Part,Federation of Young Democrats,HU: FIDESZ Magyar Polgari Part - Federation of Young Democrats
348005,,0,HUN,KDNP,Kereszteny Demokrata Neppart,Christian Democratic Peoples Party,HU: Kereszteny Demokrata Neppart (KDNP) - Christian Democratic Peoples Party
348006,,0,HUN,MSZP,Magyar Szocialista Part,Hungarian Socialist Party (ex-Communists),HU: Magyar Szocialista Part (MSZP) - Hungarian Socialist Party (ex Communists)
348007,,0,HUN,MIEP,Magyar Igazsag es Elet Partja,Party of Hungarian Justice and Life,HU: Magyar Igazsag es Elet Partja (MIEP) - Party of Hungarian Justice and Life
348008,,0,HUN,MSZMP,Magyar Szocialista Munkaspart,Hungarian Socialist Workers Party,HU: Magyar Szocialista Munkaspart (MSZMP) - Hungarian Socialist WorkersÂ´ Party
348009,,0,HUN,MDNP,Magyar Demokrata Neppart,Hungarian Democratic People's Party,HU: Magyar Demokrata Neppart (MDNP) - Hungarian Democratic Peopleâ??s Party
348010,,0,HUN,MSZDP,Magyarorszagi Szocialdemokrata Part,Social Democratic Party of Hungary,HU: Magyarorszagi Szocialdemokrata Part (MSZDP) - Social Democratic Party of Hungary
348011,,0,HUN,,Nemzetisegi,,HU: Nemzetisegi
348012,,0,HUN,VP,Vlalkoz Ptja,Party of Entrepreneurs,HU: Vlalkoz Ptja (VP) - Party of Entrepreneurs
348013,,0,HUN,MZP,Magyarorszagi Zoeld Part,Green Party of Hungary,HU: Magyarorszagi Zoeld Part (MZP) - Green Party of Hungary
348014,,1,HUN,,undocumented,,HU: undocumented
348015,348014,1,HUN,,undocumented,,HU: undocumented
348016,,0,HUN,,Centrumpárt,,HU: Centrumpárt
