dataset_party_id,partyfacts_id
703000020,2284
703000080,258
703000022,5
703000090,2130
703000101,4872
703000083,1386
703000071,137
703000061,1617
703000072,1617
703005011,226
703000009,730
703000025,63
703000062,311
703000110,4873
703000074,311
703000026,200
703000011,2453
703000027,1242
703000075,2131
703000049,349
703000050,9
703000013,5849
703000014,5
703000039,230
705000016,1302
705000001,467
705000002,1479
705000036,98
705000066,6131
705000006,975
705000067,6132
705005004,1773
705000008,1618
705000047,1773
705000019,740
705000010,472
705000020,764
705000055,764
705000038,764
705000011,96
705000058,644
705000032,1403
705000072,3114
705000013,1401
705000048,3098
705000033,474
705000050,3114
705000014,1403
90000003,5911
90000004,5942
90000006,5943
90000007,5736
90000008,5944
90000009,5737
90000010,5278
90000012,5737
90000013,5279
90000014,5912
90000011,5945
90000017,5938
90000018,5947
90000019,5282
90000023,5949
90000027,5023
90000026,5735
90000034,5842
90000028,5023
90000029,5789
90000030,5280
90000031,5735
90000032,7653
90000035,5937
90000036,5929
90000037,5284
1003000003,4109
1003000001,4110
1003000002,4108
710005001,1219
710000007,1219
710000066,1609
710000008,1038
710000034,4547
710000036,4548
710000040,2926
710000068,6291
710000012,1630
710000073,8677
710000047,1289
710000080,6442
710000049,2926
710000070,5734
710000074,8817
710000071,5255
710000082,6441
710000022,5542
724000003,1248
724000053,3217
724005004,8814
724000273,4795
724000007,139
724000008,139
724000012,4795
724000016,8186
724000018,247
724000021,1338
724000222,1338
724000022,441
724000181,586
724000297,3203
724000024,1271
724000259,55
144000047,4066
144005005,6077
144000057,1966
144000043,4065
144005004,6078
144000031,4067
144000021,4160
144000023,4068
144000006,4159
144000039,4064
144000037,1967
144003999,2929
740000003,3728
740000005,3729
740000006,3730
740000008,3727
740005005,8839
740000009,3731
740000012,3724
740005008,5799
740005009,5799
740000014,3725
740000017,3726
740005014,4021
752000001,199
752000002,199
752003997,3085
752000025,1240
752000003,1274
752000004,1274
752000005,1274
752000006,690
752000007,1909
752000008,1959
752000009,651
752000010,651
752000011,4651
752000013,456
752000014,690
752000015,690
752000016,343
752000017,1959
752000026,409
752000018,830
752000019,1960
752000021,487
752000022,830
752000023,830
752000024,830
756000031,4489
756000001,1311
756000008,1311
756000050,1415
756000015,4515
756000017,1808
756000032,1808
756000035,1808
756000005,4516
756000012,114
756000036,308
756000038,114
756000033,1123
756000007,2938
756000011,1006
756000010,1201
756000013,1382
756000047,1759
756000016,669
756000025,669
756000020,444
756000021,444
756000022,444
756000023,4380
756000018,1194
756000024,1819
756000030,1819
756000027,121
756000034,360
756000029,1646
756000037,29
1001000011,1596
1001000014,3665
1001000053,5935
1001000016,3664
1001000019,5936
1001000020,3666
1001000024,1112
834000020,5170
834000001,2344
834000003,2328
834000004,2345
834000009,3276
834000015,3553
764000005,4288
764000006,4295
764000007,4287
764000009,2373
764000011,4302
764000013,2953
764000016,4296
764000017,4298
764000023,4289
764000027,4309
764000028,4115
764000035,4286
764000038,4026
764000128,5167
764000043,2953
764000047,4290
764000048,4294
764000054,4310
764000063,4293
764000066,4303
764000072,2327
764000075,4293
764000080,4292
764000084,4305
764000087,4304
764000088,4308
764000089,4306
764000092,4301
764000098,4299
764000099,4291
764000104,4307
764000105,5168
764000110,4297
764000121,4311
764000216,2953
764000225,2953
764000168,2376
764000174,5398
764000146,2954
764000156,7894
764000226,2953
626000003,5624
626000004,7887
626000005,5625
626000006,5626
626000010,5677
626000013,5672
626000014,5671
626000015,5676
626000017,5674
626000018,5675
626000024,7658
626000021,5673
768000022,7185
768000025,4132
768000001,4133
768000023,4131
768000032,4130
768000031,4129
780000033,6858
780000002,4285
780000003,5698
780000034,5386
780000035,6630
780000007,4284
780000050,8831
780000036,6861
780000014,4283
780000015,4282
780000018,4280
780000052,6860
780000056,6857
780000045,5387
780000020,4281
788000260,4534
788004000,3610
788000227,4530
788000039,4532
788000085,5832
792000017,4373
792000016,306
792000020,1190
792000041,4371
792000039,4378
792000038,4377
792000040,1060
792000008,1355
792000007,4376
792000006,1740
792000005,4758
792000046,351
792000050,1463
792000054,159
792000048,4371
792000034,1423
792000033,2472
792000061,6042
792000012,4374
792000068,6236
792000021,228
792000022,815
792000026,4375
792000024,178
792000025,1610
792000051,1067
792000010,572
792000043,1253
792000047,4372
792000029,2471
796000001,4120
796000003,4121
800000002,4525
800000003,5389
800000008,4523
800000015,4524
804000001,2215
804000053,3266
804000005,2220
804000007,3554
804003996,3091
804000066,3178
804000072,4778
804000010,2226
804000034,2234
804000015,2206
804000016,2207
804000085,4773
804000088,4779
804000099,4776
804000162,7922
804000172,7921
804000017,2208
804000128,4774
804000018,5548
804000021,2210
804000043,2211
804000130,3267
804000132,5825
804005031,2228
826000006,2119
826000027,1567
826000028,4034
826000041,1794
826000043,3680
826000496,4885
826000056,1516
826000062,1388
826000065,1516
826000066,540
826000063,540
826000067,2123
826000064,2120
826000089,2119
826000082,141
826000441,825
826000114,3681
826000121,986
826000127,963
826000131,957
826000139,601
826000145,2965
840000007,2967
840000010,2430
840000031,2431
840000043,4505
840000771,2967
840000772,2433
840000061,2433
840000063,432
840000068,432
840000070,2293
840000083,2433
840000097,432
840000137,2967
840000156,2969
840000164,2969
840000180,432
840000186,4538
840000212,2435
840000218,5727
840000232,2436
840000244,2969
840000253,2290
840000258,432
840000292,2968
840006001,2968
840000362,432
840000394,2433
840000405,4504
840000408,2967
840000410,2437
840000583,809
840000447,2425
840000450,2430
840000456,8879
840000482,2969
840000488,2967
840000489,432
840004000,2967
840000506,2395
840000529,2395
840000775,2967
840000543,2425
840000552,2426
840000571,432
840000616,2427
840000625,432
840000629,432
840000630,2005
840000636,8632
840000638,8878
840000639,2005
840000640,8632
840000641,8878
840000692,8914
840000693,809
840000695,2967
840000699,809
840003999,2969
840000734,2425
840000739,2005
840000760,8877
858005001,1658
858005002,1658
858005003,1658
858000007,1419
858000008,4492
858000011,4493
858000013,1658
858000015,4492
858000016,518
858000027,118
858000028,6866
858000029,3671
858000033,4434
858000036,4490
858000037,353
858000038,4507
858000039,4506
858000044,4491
548000003,5546
548000004,5543
548000009,5339
548000014,5337
548000017,5339
548000018,5545
548000021,5336
548000065,8819
548000023,5335
548000045,5544
548000035,5338
862005051,5095
862005095,5094
894000001,4128
894000007,2332
894000008,3685
894000011,2333
894000012,4123
894000018,4122
894000019,4126
894000023,2302
894000027,4127
894000028,2334
894000029,2335
894000032,4125
894000034,4124
716000007,3558
716000009,3559
716000022,3305
